,index,order,subject,threshold,day,lp_duration,lp_met,ipi,past_he_duration,rew_dummy,gcamp_lp,gcamp_lp_per_sec,gcamp_lp_mod,gcamp_lp_mod_per_sec,gcamp_zscore,gcamp_mod_zscore,gcamp_lp_per_sec_zscore,gcamp_lp_mod_per_sec_zscore
2202,8205,75,4269,1600,3,684.5248000025749,0,1867.8016000017524,0.0,0.0,7475667,10920958.597806651,7475667.0,10920958.597806651,-0.4724498635311809,-0.4726485066837138,-1.0,-1.2702109584095842
2203,8206,76,4269,1600,3,3195.232000000775,1,3022.719999998808,0.0,0.0,34624308,10836242.250951294,34624308.0,10836242.250951294,1.0688925023450455,1.0769131043853677,-1.0,-1.3038753778803027
2204,8420,1,4269,1600,5,131.64159999787807,0,,0.0,0.0,347039,2636241.127467259,347039.0,2636241.127467259,-0.7459716019165813,-0.7459716019165813,-1.0,-0.7581572154122241
2205,8421,2,4269,1600,5,721.4144000038505,0,150129.6895999983,0.0,0.0,1722986,2388344.341325601,1722986.0,2388344.341325601,-0.5868226962148886,-0.5868226962148886,-1.0,-0.865200070222095
2206,8422,3,4269,1600,5,3002.719999998808,1,3919.731200002134,0.0,0.0,6918154,2303962.4074181896,6918154.0,2303962.4074181896,0.0140763952010245,0.0140763952010245,-1.0,-0.9016365373518692
2207,8423,4,4269,1600,5,819.6415999978781,0,2547.5839999988675,0.0,1.0,1921314,2344090.3926850148,1921314.0,2344090.3926850148,-0.5638830886791294,-0.5638830886791294,-1.0,-0.8843091077890073
2208,8424,5,4269,1600,5,1860.06400000304,1,70043.32800000161,172.13440000265837,0.0,4339235,2332841.773182486,4339235.0,2332841.773182486,-0.2842142633369159,-0.2842142633369159,-1.0,-0.8891663080898314
2209,8425,6,4269,1600,5,705.030399993062,0,37608.17920000106,0.0,1.0,1635426,2319653.166751524,1635426.0,2319653.166751524,-0.5969503233569516,-0.5969503233569516,-1.0,-0.8948612027486406
2210,8426,7,4269,1600,5,1692.051200002432,1,9662.169600002468,0.0,0.0,3928910,2321980.564178172,3928910.0,2321980.564178172,-0.3316745032531678,-0.3316745032531678,-1.0,-0.8938562229394905
2211,8427,8,4269,1600,5,836.0256000012159,0,19574.11840000004,0.0,0.0,3026914,3620599.656273202,3026914.0,3620599.656273202,-0.43600386793604,-0.43600386793604,-0.0,-0.3331071422756523
2212,8428,9,4269,1600,5,778.6559999957681,0,14118.438400000334,0.0,0.0,2781573,3572274.5346020805,2781573.0,3572274.5346020805,-0.4643812339783069,-0.4643812339783069,-0.0,-0.3539741291504045
2213,8429,10,4269,1600,5,647.6480000019073,0,36731.77600000054,0.0,0.0,2252844,3478500.667018759,2252844.0,3478500.667018759,-0.5255366722057607,-0.5255366722057607,-0.0,-0.3944660719823924
2214,8430,11,4269,1600,5,360.876799993217,0,6180.595200002193,0.0,0.0,1263340,3500751.503071812,1263340.0,3500751.503071812,-0.6399876494508492,-0.6399876494508492,-0.0,-0.3848580691918111
2215,8431,12,4269,1600,5,663.9935999959707,0,20.50560000538826,0.0,0.0,2386632,3594359.9456598414,2386632.0,3594359.9456598414,-0.5100620835798775,-0.5100620835798775,-0.0,-0.3444375575551548
2216,8432,13,4269,1600,5,2130.3232000023127,1,5324.671999998391,0.0,0.0,7461420,3502482.627984289,7461420.0,3502482.627984289,0.0769132554906547,0.0769132554906547,-0.0,-0.3841105623138552
2217,8433,14,4269,1600,5,2474.4512000009418,1,2547.5839999988675,0.0,1.0,8568718,3462876.1318860278,8568718.0,3462876.1318860278,0.2049888753987419,0.2049888753987419,-0.0,-0.4012128107026314
2218,8434,15,4269,1600,5,737.6447999998927,0,172.00640000402927,0.0,0.0,2631164,3566979.6628409536,2631164.0,3566979.6628409536,-0.4817782905202274,-0.4817782905202274,-0.0,-0.3562604766177706
2219,8435,16,4269,1600,5,967.0336000025272,0,63842.25279999524,1556.4288000017405,0.0,3353253,3467566.173493079,3353253.0,3467566.173493079,-0.3982578684623796,-0.3982578684623796,-0.0,-0.3991876313906697
2220,8436,17,4269,1600,5,705.0304000005126,0,8904.524800002575,0.0,0.0,2521141,3575932.3285891884,2521141.0,3575932.3285891884,-0.4945041004911183,-0.4945041004911183,-0.0,-0.3523946786186712
2221,8437,18,4269,1600,5,1462.6367999985814,0,6733.619199998677,0.0,0.0,5142566,3515955.567373245,5142566.0,3515955.567373245,-0.1912969855883933,-0.1912969855883933,-0.0,-0.3782928915109345
2222,8438,19,4269,1600,5,168.4927999973297,0,286.6432000026107,0.0,0.0,653480,3878385.307920317,653480.0,3878385.307920317,-0.7105271045543047,-0.7105271045543047,-0.0,-0.2217942345497661
2223,8439,20,4269,1600,5,569.7471999973059,0,20.53119999915361,0.0,0.0,2079630,3650092.5322842025,2079630.0,3650092.5322842025,-0.5455714690055016,-0.5455714690055016,-0.0,-0.3203719967584086
2224,8440,21,4269,1600,5,549.2543999999762,0,647.1424000039697,0.0,0.0,2025950,3688545.7813357306,2025950.0,3688545.7813357306,-0.5517803660473694,-0.5517803660473694,-0.0,-0.3037677252014615
2225,8441,22,4269,1600,5,1540.6783999949694,0,8675.02080000192,0.0,0.0,5392884,3500330.7633946245,5392884.0,3500330.7633946245,-0.1623439548557878,-0.1623439548557878,-0.0,-0.3850397463199373
2226,8442,23,4269,1600,5,1253.792000003159,0,1634.1759999990463,0.0,0.0,4349429,3469019.5821867115,4349429.0,3469019.5821867115,-0.2830351743569457,-0.2830351743569457,-0.0,-0.3985600435215675
2227,8443,24,4269,1600,5,549.3823999986053,0,13413.926399998369,0.0,0.0,1935120,3522355.284779623,1935120.0,3522355.284779623,-0.5622862177297995,-0.5622862177297995,-0.0,-0.3755294671365513
2228,8444,25,4269,1600,5,1503.6736000031233,0,17272.166400000453,0.0,0.0,5246640,3489214.680625571,5246640.0,3489214.680625571,-0.1792592666849777,-0.1792592666849777,-0.0,-0.3898397167125439
2229,8445,26,4269,1600,5,377.26080000400543,0,20106.63679999858,0.0,0.0,1341362,3555529.755505366,1341362.0,3555529.755505366,-0.6309632350506887,-0.6309632350506887,-0.0,-0.3612045938352057
2230,8446,27,4269,1600,5,2052.447999998927,1,1617.9199999943376,0.0,0.0,7138239,3477914.665805775,7138239.0,3477914.665805775,0.0395325260776913,0.0395325260776913,-0.0,-0.3947191097233657
2231,8447,28,4269,1600,5,987.5392000004648,0,47331.86560000479,1007.526399999857,1.0,3551981,3596800.0055069486,3551981.0,3596800.0055069486,-0.3752719949277987,-0.3752719949277987,-0.0,-0.3433839296481272
2232,8448,29,4269,1600,5,1294.8031999990344,0,6807.32159999758,0.0,0.0,4599422,3552217.047350076,4599422.0,3552217.047350076,-0.2541197347483829,-0.2541197347483829,-0.0,-0.3626350348813092
2233,8449,30,4269,1600,5,1139.155199997127,0,7077.593600004911,0.0,0.0,3999790,3511189.6956710443,3999790.0,3511189.6956710443,-0.3234761682619683,-0.3234761682619683,-0.0,-0.3803508145707746
2234,8450,31,4269,1600,5,549.3951999992132,0,208.8831999972463,0.0,0.0,2013661,3665232.240840261,2013661.0,3665232.240840261,-0.553201773196168,-0.553201773196168,-0.0,-0.3138346081538469
2235,8451,32,4269,1600,5,1065.401599995792,0,3862.374400004745,0.0,0.0,3688957,3462503.7169219293,3688957.0,3462503.7169219293,-0.3594286662913069,-0.3594286662913069,-0.0,-0.4013736210203101
2236,8452,33,4269,1600,5,610.9120000004768,0,2051.929600000381,0.0,0.0,2167993,3548781.1665154845,2167993.0,3548781.1665154845,-0.535350962870804,-0.535350962870804,-0.0,-0.3641186623984124
2237,8453,34,4269,1600,5,459.28319999575615,0,7016.089600004256,0.0,0.0,1652127,3597185.788670837,1652127.0,3597185.788670837,-0.5950186022411499,-0.5950186022411499,-0.0,-0.3432173468866363
2238,8454,35,4269,1600,5,913.8880000039936,0,225.25439999997616,0.0,0.0,3251178,3557523.460189644,3251178.0,3557523.460189644,-0.4100643730366839,-0.4100643730366839,-0.0,-0.3603437039286663
2239,8455,36,4269,1600,5,3727.737600006163,1,16244.134399995208,0.0,0.0,12870082,3452518.224453009,12870082.0,3452518.224453009,0.7025061297876506,0.7025061297876506,-0.0,-0.4056853978577269
2240,8456,37,4269,1600,5,397.7408000007272,0,8220.415999993682,700.3775999993086,0.0,1394765,3506718.445775364,1394765.0,3506718.445775364,-0.624786377213005,-0.624786377213005,-0.0,-0.3822815187192682
2241,8457,38,4269,1600,5,78.38079999387264,0,2203.57120000571,0.0,0.0,344691,4397645.852389182,344691.0,4397645.852389182,-0.7462431833296644,-0.7462431833296644,0.0,0.0024246104590307
2242,8458,39,4269,1600,5,815.5328000038862,0,229.37600000202656,0.0,0.0,2928001,3590292.137834368,2928001.0,3590292.137834368,-0.4474446397896591,-0.4474446397896591,-0.0,-0.346194053753568
2243,8459,40,4269,1600,5,856.5183999985456,0,11279.974399998784,458.7647999972105,0.0,3014429,3519397.8319731583,3014429.0,3519397.8319731583,-0.4374479454242614,-0.4374479454242614,-0.0,-0.3768065074576329
2244,8460,41,4269,1600,5,1864.0576000064607,1,741.4015999957919,0.0,0.0,6491178,3482284.0238292534,6491178.0,3482284.0238292534,-0.0353097825811763,-0.0353097825811763,-0.0,-0.3928324029055845
2245,8461,42,4269,1600,5,872.9024000018835,0,417.7663999944925,0.0,0.0,3024777,3465194.963369872,3024777.0,3465194.963369872,-0.4362510440347448,-0.4362510440347448,-0.0,-0.4002115297029177
2246,8462,43,4269,1600,5,1995.0784000009296,1,20487.51359999925,0.0,0.0,6988328,3502783.650004302,6988328.0,3502783.650004302,0.0221930707043038,0.0221930707043038,-0.0,-0.3839805797639224
2247,8463,44,4269,1600,5,741.8944000005722,0,249.88159999996424,0.0,1.0,2588080,3488474.909634045,2588080.0,3488474.909634045,-0.4867616012533093,-0.4867616012533093,-0.0,-0.3901591528781796
2248,8464,45,4269,1600,5,2019.807999998331,1,2240.320000000298,0.0,0.0,6984310,3457907.880355841,6984310.0,3457907.880355841,0.0217283287461401,0.0217283287461401,-0.0,-0.4033581222069956
2249,8465,46,4269,1600,5,590.2784000039101,0,82994.47039999813,5451.865600004792,1.0,2110595,3575592.466175315,2110595.0,3575592.466175315,-0.5419899023717192,-0.5419899023717192,-0.0,-0.3525414326108863
2250,8466,47,4269,1600,5,1331.667199999094,0,7913.241599999368,0.0,0.0,4654431,3495190.8404766344,4654431.0,3495190.8404766344,-0.2477571189254301,-0.2477571189254301,-0.0,-0.3872591862376857
2251,8467,48,4269,1600,5,741.7664000019431,0,2052.0832000002265,0.0,0.0,2636923,3554923.7603551364,2636923.0,3554923.7603551364,-0.4811121758021925,-0.4811121758021925,-0.0,-0.3614662650407551
2252,8468,49,4269,1600,5,287.2511999979615,0,24366.259199999276,327.88480000942945,0.0,1077991,3752781.5375798256,1077991.0,3752781.5375798256,-0.6614260409898424,-0.6614260409898424,-0.0,-0.2760304606880373
2253,8469,50,4269,1600,5,2601.2096000015736,1,704.5248000025749,0.0,0.0,9025976,3469914.919579929,9025976.0,3469914.919579929,0.2578776206217372,0.2578776206217372,-0.0,-0.3981734331419828
2254,8470,51,4269,1600,5,856.5183999985456,0,77.88799999654293,0.0,1.0,2986175,3486410.799820612,2986175.0,3486410.799820612,-0.4407159442510299,-0.4407159442510299,-0.0,-0.3910504440099036
2255,8471,52,4269,1600,5,1446.4319999963045,0,8842.905600003898,0.0,0.0,4990608,3450288.710435576,4990608.0,3450288.710435576,-0.2088732072107507,-0.2088732072107507,-0.0,-0.406648111207017
2256,8472,53,4269,1600,5,3461.484800003469,1,10178.188799999654,360.1536000072956,0.0,12003099,3467615.689078852,12003099.0,3467615.689078852,0.602226543646636,0.602226543646636,-0.0,-0.3991662503564853
2257,8473,54,4269,1600,5,1253.779200002551,0,94.25919999927282,0.0,0.0,4321257,3446585.3317643227,4321257.0,3446585.3317643227,-0.2862936886539558,-0.2862936886539558,-0.0,-0.4082472453933973
2258,8474,55,4269,1600,5,1024.4160000011325,0,14097.932799994946,0.0,0.0,3619289,3533026.621993408,3619289.0,3533026.621993408,-0.3674868153060767,-0.3674868153060767,-0.0,-0.3709215397092485
2259,8475,56,4269,1600,5,1806.6752000004053,1,569.3951999992132,0.0,0.0,6266726,3468651.1443775804,6266726.0,3468651.1443775804,-0.0612710224999786,-0.0612710224999786,-0.0,-0.3987191364873261
2260,8476,57,4269,1600,5,1769.7088000029323,1,2150.540799997747,0.0,0.0,6166926,3484712.287123046,6166926.0,3484712.287123046,-0.0728143892059847,-0.0728143892059847,-0.0,-0.391783868798938
2261,8477,58,4269,1600,5,74.25919999927282,0,151.500799998641,0.0,1.0,343964,4631937.860943401,343964.0,4631937.860943401,-0.7463272717825228,-0.7463272717825228,0.0,0.1035928661880544
2262,8478,59,4269,1600,5,758.2784000039101,0,61274.04800000042,4272.115200020373,0.0,2699858,3560510.2294699126,2699858.0,3560510.2294699126,-0.4738327992125883,-0.4738327992125883,-0.0,-0.359054004633268
2263,8479,60,4269,1600,5,684.3839999958873,0,286.7584000006318,0.0,0.0,2408429,3519119.3832913586,2408429.0,3519119.3832913586,-0.5075409336390878,-0.5075409336390878,-0.0,-0.376926742747012
2264,8480,61,4269,1600,5,590.2655999958515,0,303.14240000396967,0.0,0.0,2148392,3639703.889257818,2148392.0,3639703.889257818,-0.5376181124780628,-0.5376181124780628,-0.0,-0.3248578556695016
2265,8481,62,4269,1600,5,987.6544000059366,0,15883.75039999932,585.625600002706,0.0,3467958,3511307.1940743187,3467958.0,3511307.1940743187,-0.3849905149752811,-0.3849905149752811,-0.0,-0.3803000782755694
2266,8482,63,4269,1600,5,1196.4351999983191,0,2834.329599998892,0.0,0.0,4247977,3550528.2693170244,4247977.0,3550528.2693170244,-0.2947696196380853,-0.2947696196380853,-0.0,-0.3633642562020517
2267,8483,64,4269,1600,5,246.25280000269413,0,2207.69280000031,0.0,0.0,907654,3685862.658171074,907654.0,3685862.658171074,-0.6811280695930583,-0.6811280695930583,-0.0,-0.3049263088516232
2268,8484,65,4269,1600,5,1958.3167999982836,1,20221.247999995947,0.0,0.0,6730929,3437099.145554948,6730929.0,3437099.145554948,-0.0075789838724422,-0.0075789838724422,-0.0,-0.412343419728345
2269,8485,66,4269,1600,5,778.681599996984,0,360.3968000039458,0.0,1.0,2737603,3515689.8532219115,2737603.0,3515689.8532219115,-0.4694670238987787,-0.4694670238987787,-0.0,-0.3784076279775294
2270,8486,67,4269,1600,5,266.7584000006318,0,4128.588799998164,0.0,0.0,1027206,3850697.8599270615,1027206.0,3850697.8599270615,-0.6673000878652383,-0.6673000878652383,-0.0,-0.2337497888017051
2271,8487,68,4269,1600,5,262.5087999999523,0,117276.9280000031,6828.108800023794,0.0,1004488,3826492.673770108,1004488.0,3826492.673770108,-0.6699277652683149,-0.6699277652683149,-0.0,-0.2442016880286846
2272,8488,69,4269,1600,5,377.2607999965549,0,249.8944000005722,0.0,0.0,1369948,3631302.271565215,1369948.0,3631302.271565215,-0.6276568354448983,-0.6276568354448983,-0.0,-0.3284857088451511
2273,8489,70,4269,1600,5,1634.6816000044346,1,323.6352000012994,0.0,0.0,5637446,3448650.795350426,5637446.0,3448650.795350426,-0.1340566918462261,-0.1340566918462261,-0.0,-0.4073553696970501
2274,8490,71,4269,1600,5,188.8831999972463,0,1122.2783999964597,0.0,1.0,784053,4150993.841757397,784053.0,4150993.841757397,-0.6954243788939507,-0.6954243788939507,-0.0,-0.1040807451510802
2275,8491,72,4269,1600,5,1024.5311999991536,0,13622.796800002456,2363.6224000006914,0.0,3478269,3394985.9213685966,3478269.0,3394985.9213685966,-0.3837978931906556,-0.3837978931906556,-0.0,-0.430528083645606
2276,8492,73,4269,1600,5,471.5071999952197,0,3350.361600004137,0.0,0.0,1710125,3626932.9503713576,1710125.0,3626932.9503713576,-0.5883102637420022,-0.5883102637420022,-0.0,-0.3303723997597502
2277,8493,74,4269,1600,5,2392.4416000023484,1,13205.04320000112,835.391999989748,0.0,8288160,3464310.2678000014,8288160.0,3464310.2678000014,0.1725381351552184,0.1725381351552184,-0.0,-0.4005935448992844
2278,8494,75,4269,1600,5,627.1423999965191,0,344.166400000453,0.0,1.0,2189352,3490996.622158144,2189352.0,3490996.622158144,-0.532880474198724,-0.532880474198724,-0.0,-0.3890702670084162
2279,8495,76,4269,1600,5,569.8880000039935,0,2432.806400001049,0.0,0.0,2036492,3573495.142880231,2036492.0,3573495.142880231,-0.5505610256484242,-0.5505610256484242,-0.0,-0.35344706546099
2280,8612,1,4269,1600,6,1028.5375999957323,0,,0.0,0.0,4920452,4783930.115943663,4920452.0,4783930.115943663,0.670175947458132,0.670175947458132,2.0,1.863053057370943
2281,8613,2,4269,1600,6,799.2767999991775,0,3022.719999998808,0.0,0.0,3777882,4726625.369338742,3777882.0,4726625.369338742,0.2498638904279927,0.2498638904279927,2.0,1.8056613122782863
2282,8614,3,4269,1600,6,2093.574400000274,1,4353.753600001335,0.0,0.0,9863336,4711242.170327794,9863336.0,4711242.170327794,2.488492323436289,2.488492323436289,2.0,1.7902547589183566
2283,8615,4,4269,1600,6,4088.134399995208,1,111264.10240000486,0.0,0.0,19185479,4692966.79679183,19185479.0,4692966.79679183,5.917786896424477,5.917786896424477,2.0,1.7719516402137176
2284,8616,5,4269,1600,6,799.2639999985695,0,94.1440000012517,0.0,1.0,3862373,4832412.0691122245,3862373.0,4832412.0691122245,0.2809452123693473,0.2809452123693473,2.0,1.9116086145052849
2285,8617,6,4269,1600,6,496.14719999581575,0,90985.47200000286,798.8736000061035,0.0,2337697,4711700.479252357,2337697.0,4711700.479252357,-0.2799304502723155,-0.2799304502723155,2.0,1.7907137636349042
2286,8618,7,4269,1600,6,340.4223999977112,0,52881.66400000453,0.0,0.0,1635821,4805268.396001551,1635821.0,4805268.396001551,-0.5381263991770531,-0.5381263991770531,2.0,1.884423732617815
2287,8619,8,4269,1600,6,377.2607999965549,0,29809.65120000392,0.0,0.0,1777894,4712639.108055318,1777894.0,4712639.108055318,-0.4858626473907791,-0.4858626473907791,2.0,1.7916538174382572
2288,8620,9,4269,1600,6,1368.5311999991536,0,7135.104000002146,0.0,0.0,6532171,4773125.377049525,6532171.0,4773125.377049525,1.2630717247361622,1.2630717247361622,2.0,1.852231915019852
2289,8621,10,4269,1600,6,1634.809599995613,1,4755.148800000548,0.0,0.0,7732028,4729619.88969281,7732028.0,4729619.88969281,1.7044576912957707,1.7044576912957707,2.0,1.8086603788306663
2290,8622,11,4269,1600,6,397.7536000013352,0,94733.2352000028,2646.5535999909043,0.0,1977064,4970574.747766867,1977064.0,4970574.747766867,-0.4125948805154955,-0.4125948805154955,2.0,2.0499810479327283
2291,8623,12,4269,1600,6,2449.8112000003457,1,10370.71360000223,0.0,0.0,11535090,4708562.847617961,11535090.0,4708562.847617961,3.1034729045721177,3.1034729045721177,2.0,1.7875713685345918
2292,8624,13,4269,1600,6,758.291200004518,0,67610.35519999266,286.7584000006318,0.0,3648683,4811717.45099806,3648683.0,4811717.45099806,0.2023360387810591,0.2023360387810591,2.0,1.8908825783919692
2293,8625,14,4269,1600,6,1065.4016000032425,0,12250.751999996604,0.0,0.0,5032027,4723126.941037714,5032027.0,4723126.941037714,0.7112205379542398,0.7112205379542398,2.0,1.8021575727597812
2294,8626,15,4269,1600,6,434.6431999951601,0,70518.46400000155,0.0,0.0,2089854,4808205.903194324,2089854.0,4808205.903194324,-0.3711033334659236,-0.3711033334659236,2.0,1.8873656994530887
2295,8627,16,4269,1600,6,1880.4288000017405,1,1826.6880000010133,0.0,0.0,8846271,4704390.296506739,8846271.0,4704390.296506739,2.114349222984362,2.114349222984362,2.0,1.7833924827712138
2296,8628,17,4269,1600,6,360.9024000018835,0,4640.640000000596,0.0,1.0,1745483,4836440.544565208,1745483.0,4836440.544565208,-0.497785535336729,-0.497785535336729,2.0,1.9156432058787296
2297,8629,18,4269,1600,6,737.6191999986768,0,29146.316799998283,245.87520000338557,0.0,3483651,4722831.238674711,3483651.0,4722831.238674711,0.1416264635289538,0.1416264635289538,2.0,1.8018614214695972
2298,8630,19,4269,1600,6,1503.6735999956727,0,3063.718400001526,0.0,0.0,7131980,4743037.318750908,7131980.0,4743037.318750908,1.4837207480915724,1.4837207480915724,2.0,1.8220981778599532
2299,8631,20,4269,1600,6,966.8672000020742,0,7913.407999999821,0.0,0.0,4557726,4713911.072782511,4557726.0,4713911.072782511,0.53674157477347,0.53674157477347,2.0,1.7929277132272607
2300,8632,21,4269,1600,6,303.5583999976516,0,1904.67840000242,0.0,0.0,1510574,4976222.038367861,1510574.0,4976222.038367861,-0.5842004464624306,-0.5842004464624306,2.0,2.055636912094748
2301,8633,22,4269,1600,6,1065.2863999977708,0,34106.27840000391,0.0,0.0,4990147,4684324.328190468,4990147.0,4684324.328190468,0.6958143318150778,0.6958143318150778,2.0,1.7632960508545972
2302,8634,23,4269,1600,6,340.3712000027299,0,21515.68639999628,0.0,0.0,1661716,4882069.92832141,1661716.0,4882069.92832141,-0.5286005226733855,-0.5286005226733855,2.0,1.961341862908409
2303,8635,24,4269,1600,6,2814.329599998892,1,2547.5839999988675,0.0,0.0,13145591,4670949.344385668,13145591.0,4670949.344385668,3.695920621700256,3.695920621700256,2.0,1.7499007615178217
2304,8636,25,4269,1600,6,1843.5647999942305,1,17898.944000005722,2273.407999999821,1.0,8621321,4676440.448432831,8621321.0,4676440.448432831,2.0315978841351625,2.0315978841351625,2.0,1.7554002020078872
2305,8637,26,4269,1600,6,1175.9423999935389,0,3084.211200006306,0.0,0.0,5486124,4665299.933083579,5486124.0,4665299.933083579,0.8782671470558397,0.8782671470558397,2.0,1.744242773435117
2306,8638,27,4269,1600,6,819.6416000053287,0,144383.38560000062,6158.041600003839,0.0,3908013,4767953.456699358,3908013.0,4767953.456699358,0.2977345926986536,0.2977345926986536,2.0,1.8470521428026787
2307,8639,28,4269,1600,6,569.7727999985218,0,15367.603199996054,1085.4016000032425,0.0,2665605,4678364.779798045,2665605.0,4678364.779798045,-0.1593044177345813,-0.1593044177345813,2.0,1.7573274548399709
2308,8640,29,4269,1600,6,553.516799993813,0,63383.50080000609,553.0111999958754,0.0,2666196,4816829.407941731,2666196.0,4816829.407941731,-0.1590870092382049,-0.1590870092382049,2.0,1.8960022961678535
2309,8641,30,4269,1600,6,2490.694399997592,1,1466.304000005126,0.0,0.0,11621552,4665988.729894456,11621552.0,4665988.729894456,3.1352792893668697,3.1352792893668697,2.0,1.7449326159583385
2310,8642,31,4269,1600,6,1499.5520000010729,0,11222.719999998808,839.6287999972701,0.0,6982886,4656648.118901514,6982886.0,4656648.118901514,1.4288742127975846,1.4288742127975846,2.0,1.7355778243070905
2311,8643,32,4269,1600,6,401.8879999965429,0,266.25280000269413,0.0,0.0,1971054,4904485.8269392345,1971054.0,4904485.8269392345,-0.41480575202687,-0.41480575202687,2.0,1.98379179272603
2312,8644,33,4269,1600,6,2396.384000003338,1,60889.22879999876,1474.3808000013232,0.0,11162126,4657903.741630912,11162126.0,4657903.741630912,2.966272325143121,2.966272325143121,2.0,1.7368353532883274
2313,8645,34,4269,1600,6,434.6431999951601,0,99738.38080000132,1732.5184000134468,1.0,2086556,4800618.070231479,2086556.0,4800618.070231479,-0.3723165538061088,-0.3723165538061088,2.0,1.8797663468512595
2314,8646,35,4269,1600,6,20.8319999948144,0,303.1680000051856,0.0,0.0,117983,5663546.468383685,117983.0,5663546.468383685,-1.0964865976931288,-1.0964865976931288,3.0,2.7440048191266677
2315,8647,36,4269,1600,6,2281.939199998975,1,131.1359999999404,0.0,0.0,10657660,4670439.948621238,10657660.0,4670439.948621238,2.780696699875727,2.780696699875727,2.0,1.7493905924027742
2316,8648,37,4269,1600,6,110.99520000070332,0,117485.69600000232,761.8815999925137,0.0,663849,5980880.254243368,663849.0,5980880.254243368,-0.895681341715102,-0.895681341715102,3.0,3.0618203723985284
2317,8649,38,4269,1600,6,1290.6560000032189,0,77.88799999654293,0.0,0.0,6021159,4665192.739184557,6021159.0,4665192.739184557,1.075088052062203,1.075088052062203,2.0,1.744135416797271
2318,8650,39,4269,1600,6,2032.3264000043275,1,20565.273599997163,0.0,0.0,9498988,4673948.042981568,9498988.0,4673948.042981568,2.354461272949389,2.354461272949389,2.0,1.7529040126553257
2319,8651,40,4269,1600,6,778.7839999943972,0,2891.3280000016093,0.0,1.0,3705694,4758307.823512887,3705694.0,4758307.823512887,0.223308417439124,0.223308417439124,2.0,1.8373918658816093
2320,8652,41,4269,1600,6,2015.5584000051024,1,2932.7104000002146,0.0,0.0,9381231,4654407.929820467,9381231.0,4654407.929820467,2.3111425380800177,2.3111425380800177,2.0,1.7333342342326898
2321,8653,42,4269,1600,6,250.37439999729395,0,2146.2016000002623,0.0,1.0,1188142,4745461.197362197,1188142.0,4745461.197362197,-0.702812047653029,-0.702812047653029,2.0,1.82452573633698
2322,8654,43,4269,1600,6,250.36160000413656,0,83866.90559999645,2306.176000006497,0.0,1276974,5100518.609798393,1276974.0,5100518.609798393,-0.6701338216799145,-0.6701338216799145,2.0,2.1801221871560594
2323,8655,44,4269,1600,6,1389.0624000057578,0,1023.9231999963522,0.0,0.0,6487914,4670714.576949968,6487914.0,4670714.576949968,1.246791102360305,1.246791102360305,2.0,1.749665637664668
2324,8656,45,4269,1600,6,266.74560000002384,0,11603.468800000846,0.0,0.0,1276018,4783651.539143986,1276018.0,4783651.539143986,-0.6704855010750683,-0.6704855010750683,2.0,1.862774057643643
2325,8657,46,4269,1600,6,1327.5328000038862,0,19271.12959999591,0.0,0.0,6256396,4712799.563206036,6256396.0,4712799.563206036,1.1616236230640664,1.1616236230640664,2.0,1.791814516187565
2326,8658,47,4269,1600,6,1217.0432000011206,0,2129.6895999982958,0.0,0.0,5755697,4729246.258468639,5755697.0,4729246.258468639,0.9774337470451496,0.9774337470451496,2.0,1.808286180369863
2327,8659,48,4269,1600,6,700.7679999992251,0,4169.625599995256,0.0,0.0,3355573,4788422.131152836,3355573.0,4788422.131152836,0.0945109890807307,0.0945109890807307,2.0,1.8675518922338656
2328,8660,49,4269,1600,6,287.3024000003934,0,245.74720000475645,0.0,0.0,1388807,4833955.442064175,1388807.0,4833955.442064175,-0.6289943218909725,-0.6289943218909725,2.0,1.9131543305635368
2329,8661,50,4269,1600,6,188.74240000545976,0,303.1039999946952,0.0,0.0,1013853,5371622.910224052,1013853.0,5371622.910224052,-0.7669269536174127,-0.7669269536174127,2.0,2.451638070662582
2330,8662,51,4269,1600,6,1294.8031999990344,0,4849.53599999845,0.0,0.0,6144344,4745388.333921774,6144344.0,4745388.333921774,1.120403560735858,1.120403560735858,2.0,1.8244527622772893
2331,8663,52,4269,1600,6,131.51359999924898,0,9568.038400001824,151.61600000411272,0.0,696020,5292380.407835956,696020.0,5292380.407835956,-0.8838467414834168,-0.8838467414834168,2.0,2.3722752644902334
2332,8664,53,4269,1600,6,344.6335999965668,0,2166.566399998963,0.0,0.0,1737606,5041893.767808217,1737606.0,5041893.767808217,-0.5006832116919864,-0.5006832116919864,2.0,2.1214083425456973
2333,8665,54,4269,1600,6,836.0256000012159,0,130.9952000007033,0.0,0.0,3939958,4712724.107963045,3939958.0,4712724.107963045,0.3094860553327398,0.3094860553327398,2.0,1.7917389463905031
2334,8666,55,4269,1600,6,1921.5680000036955,1,9453.17119999975,1195.9423999935389,0.0,8919409,4641734.770761611,8919409.0,4641734.770761611,2.141254168175528,2.141254168175528,2.0,1.7206418351328552
2335,8667,56,4269,1600,6,2625.9520000070333,1,6373.222399994731,0.0,0.0,12253984,4666491.999841268,12253984.0,4666491.999841268,3.367929188149163,3.367929188149163,2.0,1.74543664995572
2336,8668,57,4269,1600,6,496.1600000038743,0,73.6127999946475,0.0,1.0,2398182,4833485.166037717,2398182.0,4833485.166037717,-0.2576801069502713,-0.2576801069502713,2.0,1.9126833405769688
